update,explained_variance,approx_kl,policy_loss,value_loss,entropy,adv_mean,adv_std,value_mean,value_std
48640,0.07041824,0.0010378130245953798,-0.004815640160813928,0.2024258505553007,0.828692153096199,-0.04175833,0.45093805,0.53424424,0.10082832
49152,-0.023415446,0.0029382133798208088,-0.007019381853751838,0.21526769548654556,0.8776741102337837,-0.074046716,0.46779522,0.5859108,0.08751712
49664,0.030108988,0.003307232924271375,-0.003381296177394688,0.17611274868249893,0.8728745877742767,-0.090312704,0.4150739,0.57968223,0.116491355
50176,-0.094385624,0.002341887913644314,-0.004491675761528313,0.2303367182612419,0.9050371870398521,0.08589442,0.48550612,0.36469442,0.14896429
50688,-0.069588184,0.004196589317871258,-0.007736612460575998,0.24108101427555084,0.7940710186958313,0.05002585,0.49478948,0.41722953,0.13344769
51200,0.034653664,1.4556397218257189e-05,-0.002910227864049375,0.2356702834367752,0.8320688679814339,0.13608351,0.47821653,0.36236537,0.10517875
51712,-0.011853099,-0.00044757919386029243,-0.003083908697590232,0.20701192319393158,0.7938068881630898,0.03950422,0.45418665,0.52415085,0.08707327
52224,0.008083522,0.00026572789647616446,-0.004154674708843231,0.2588809132575989,0.8356439545750618,-0.023594232,0.5120569,0.5226712,0.12753674
52736,-0.0332613,-0.0007223515422083437,-0.005007244646549225,0.22704711370170116,0.832891620695591,-0.038386926,0.4826353,0.544181,0.1053624
53248,-0.090813875,0.0020732182601932436,-0.0047318902797997,0.28362056612968445,0.8447751253843307,0.047556646,0.54115874,0.5300459,0.16082901
53760,-0.02462697,0.002445245743729174,-0.005623519769869745,0.23531607165932655,0.8444658294320107,-0.012871973,0.48738265,0.5050242,0.12811051
54272,0.046874225,0.002138343174010515,-0.0018687816336750984,0.2553273141384125,0.7965452522039413,0.010151871,0.50600255,0.5207571,0.10142191
54784,0.020269454,0.00043483098852448165,-0.004475132562220097,0.27181218564510345,0.7950148656964302,0.0051135467,0.523589,0.59119886,0.14362854
55296,-0.07919979,0.0002570608339738101,-0.0016895998269319534,0.20397560484707355,0.8595447093248367,-0.023419337,0.46640655,0.5223143,0.13161317
55808,-0.0009704828,0.00849893013946712,-0.003918336238712072,0.2281607799232006,0.8059134185314178,-0.01247005,0.47833127,0.52539265,0.06994455
56320,-0.021172404,0.0021561006433330476,-0.0014135711826384068,0.2472468763589859,0.7504871487617493,0.016786776,0.5001238,0.49756396,0.10564931
56832,0.06529015,0.004007322189863771,-0.005733154830522835,0.19212176278233528,0.7665503025054932,-0.0397994,0.4374544,0.57665336,0.10970213
57344,-0.06271386,0.0004519750364124775,-0.0015433892258442938,0.26967546343803406,0.7111856490373611,-0.017827714,0.52768606,0.52951187,0.13484724
57856,0.009294212,0.00040686476859264076,-0.004313582321628928,0.26142829842865467,0.809036023914814,0.06892677,0.5100837,0.4770686,0.084421255
58368,0.011410713,0.0031563547090627253,-0.004888388386461884,0.2425432074815035,0.7165773287415504,-0.012687489,0.49516332,0.5182291,0.10399551
58880,-0.013831496,0.0027453905204311013,-0.00255895359441638,0.25448111444711685,0.8095160350203514,0.038264886,0.5063124,0.45317537,0.10029242
59392,-0.0042545795,0.0018070468213409185,-0.005575224757194519,0.26133144460618496,0.7674539089202881,0.010858135,0.51712817,0.51222444,0.10278998
59904,0.008895814,-0.0003427808696869761,-0.0035126260481774807,0.2375760469585657,0.6816282942891121,0.05708172,0.48738906,0.44824922,0.11803656
60416,-0.054080606,-0.002335408760700375,-0.004772344138473272,0.2685454972088337,0.6285652667284012,0.03777152,0.52305293,0.5307621,0.1507474
60928,-0.052850246,0.002384715946391225,-0.004379016347229481,0.23519835993647575,0.7644430622458458,-0.017664954,0.48970768,0.54677665,0.10986748
61440,-0.028445363,0.0005675816792063415,-0.0042319404892623425,0.19961753115057945,0.7614724263548851,-0.02453366,0.45310712,0.5378233,0.080319665
61952,0.011725843,0.0010203731653746217,-0.0064351914916187525,0.2702206149697304,0.7246523723006248,0.02630975,0.5219617,0.5012666,0.088282675
62464,-0.019785404,0.0039035682566463947,-0.0074674979550763965,0.24515885673463345,0.7141866385936737,-0.09408039,0.4934869,0.6280291,0.12813547
62976,0.039052486,0.0034175539040006697,-0.003486269386485219,0.2703436315059662,0.7230987921357155,-0.012269644,0.5256598,0.56011707,0.114465185
63488,-0.036688566,-0.002922659070463851,-0.00442574149928987,0.230204613879323,0.8117353841662407,-0.009785183,0.4823139,0.47907817,0.15913251
64000,-0.09898281,0.00015757977962493896,-0.0021245063981041312,0.2699905000627041,0.6445769816637039,0.025335275,0.53522325,0.47173768,0.14815047
64512,0.01282227,0.0026444438844919205,-0.004039114806801081,0.2545322310179472,0.7328633964061737,0.11261054,0.5008688,0.43849343,0.09121334
65024,-0.037227273,0.0015654274029657245,-0.00360504980199039,0.22923195734620094,0.6813675910234451,-0.009071885,0.48199302,0.4656956,0.14360556
65536,-0.018507957,0.0018958815489895642,-0.004375345888547599,0.2436511069536209,0.6240366846323013,0.05769389,0.49502125,0.4757449,0.12494912
66048,-0.02409625,-0.0005938017857261002,-0.004972723429091275,0.23753567226231098,0.6546720862388611,0.008490488,0.4911137,0.53885996,0.086717956
66560,0.031649888,0.00527095387224108,-0.0073245849926024675,0.275320153683424,0.6886086761951447,-0.020051997,0.5261378,0.5874199,0.08297677
67072,0.050798118,0.004933925112709403,-0.006750523112714291,0.18421446532011032,0.6182577759027481,-0.08877941,0.4253006,0.55311096,0.09578703
67584,0.016091943,0.003647670819191262,-0.007809175411239266,0.2565069701522589,0.6296011358499527,0.008029349,0.5087419,0.50407827,0.090595245
68096,0.009320676,0.002197043097112328,-0.0028610164299607277,0.2548266891390085,0.7150780484080315,0.06318871,0.5050197,0.45145702,0.110767156
68608,-0.02275145,0.0010606765863485634,-0.005189025541767478,0.3041212223470211,0.5850201323628426,-0.015037116,0.55221075,0.4953636,0.111482315
69120,0.0026671886,0.005877538817003369,-0.005445619928650558,0.24985622614622116,0.676877461373806,0.039464794,0.5009051,0.43052405,0.12682274
69632,0.015439749,0.0011522361892275512,-0.0018453969387337565,0.20512806624174118,0.6272736415266991,0.022090113,0.45528662,0.46382406,0.081037916
70144,-0.009917259,0.001771701266989112,-0.002696063369512558,0.25845267437398434,0.6807631701231003,-0.034535587,0.5114156,0.56782806,0.0849215
70656,0.00037163496,-0.0005680770555045456,-0.0007780485320836306,0.2785329595208168,0.5944964662194252,0.004480604,0.53066504,0.5265403,0.057728626
71168,0.03405565,-0.00022361869923770428,-0.003878443269059062,0.217208631336689,0.588514044880867,-0.038266294,0.46462402,0.4972659,0.087628596
71680,-0.005931735,0.000843282206915319,-0.0065572860185056925,0.29612692072987556,0.5921300053596497,0.06104311,0.5474617,0.47820306,0.111916766
72192,0.017610848,-0.0005246127839200199,-0.0038112818729132414,0.26086837612092495,0.5951089560985565,-0.013591863,0.5093002,0.52483463,0.09661155
72704,0.016782463,0.0012797838426195085,-0.0035753068514168262,0.24747801199555397,0.5258437097072601,0.013787972,0.49880674,0.5071131,0.112828486
73216,-0.07364309,0.001396998530253768,-0.00366105861030519,0.2946634218096733,0.5719793066382408,0.015423479,0.5514276,0.5119815,0.09892151
73728,-0.049428463,0.0003639486967585981,-0.0036979677388444543,0.24390577338635921,0.5586818680167198,0.0010012165,0.4959495,0.48268205,0.08039107
74240,-0.024474263,0.0011153814848512411,-0.0024815514916554093,0.229699544608593,0.5321789160370827,0.009931698,0.48381332,0.49917987,0.05995172
74752,0.016479611,-0.0009165981318801641,-0.006618690560571849,0.29735638573765755,0.5355540886521339,0.012618041,0.5465643,0.5144459,0.07936634
75264,0.037052214,-0.0010546050616540015,-0.005299316952005029,0.26366365142166615,0.5468182936310768,0.013570532,0.5140275,0.5509274,0.10175738
75776,0.008490145,0.004052061587572098,-0.003087214194238186,0.26134052500128746,0.6086146160960197,-0.03633931,0.5147498,0.5624792,0.1148411
76288,-0.013023496,0.0028815583791583776,-0.005434983293525875,0.2994633913040161,0.5572509542107582,0.0035173371,0.55194485,0.50933754,0.09796826
76800,0.008649528,0.005173839570488781,-0.002962633967399597,0.26097564958035946,0.5737569108605385,-0.023995183,0.5135132,0.54450464,0.082702436
77312,-0.0045048,0.0018082883325405419,-0.002516287611797452,0.2745290510356426,0.5013536885380745,-0.029269468,0.5255019,0.5513693,0.11987256
77824,-0.0046123266,-0.0014005295815877616,-0.005205423920415342,0.2619594242423773,0.5575935393571854,0.012363501,0.5141971,0.45863605,0.10458735
78336,-0.00076162815,0.0004348837537690997,-0.0024994361447170377,0.1907020192593336,0.5499879866838455,0.0329655,0.43848172,0.43317345,0.09541192
78848,0.02873671,-0.00034443376353010535,-0.0038047919515520334,0.2513432130217552,0.5107219964265823,0.038923655,0.50209844,0.47718182,0.09897289
79360,-0.008868575,0.0032239104621112347,-0.004377460572868586,0.24972839653491974,0.5752645879983902,0.028372332,0.5021961,0.507772,0.06909672
79872,-0.0027629137,0.000984199927188456,-0.0021006097085773945,0.282125286757946,0.5030226111412048,0.0015465468,0.53171784,0.5350361,0.07582149
80384,0.017942846,-0.0005365116521716118,-0.0014988082693889737,0.2911693677306175,0.5066023766994476,-0.0023876186,0.5406413,0.55354637,0.065927014
80896,0.011837482,0.0009149773395620286,-0.004174818284809589,0.3060814216732979,0.5172610953450203,-0.03699369,0.5542353,0.544047,0.07370733
81408,-0.012158871,0.0009686843841336668,-0.0017599861603230238,0.3142547309398651,0.4834575988352299,-0.03256072,0.56288433,0.55649245,0.07508925
81920,0.01853317,-5.231180693954229e-06,-0.003647559438832104,0.2648494802415371,0.45921986550092697,0.005027499,0.5162302,0.4992963,0.058850255
82432,0.01439333,0.004247300734277815,-0.005264871870167553,0.281886026263237,0.48439809307456017,0.03961326,0.5369726,0.47599515,0.0641287
82944,0.029132366,0.0034323189756833017,-0.0036262759240344167,0.2606619168072939,0.46355435624718666,-0.040025458,0.5106831,0.4947934,0.08822417
83456,-0.0038616657,0.0006165897939354181,-0.0033003638964146376,0.28773294016718864,0.48477930948138237,-0.044739112,0.53965497,0.56020516,0.1397001
83968,0.05759996,-0.0004951511509716511,-0.003587857005186379,0.23728542402386665,0.41888056322932243,0.034632403,0.48654965,0.43917322,0.13518177
84480,-0.03837204,0.000658649078104645,-0.004021989181637764,0.24745336174964905,0.4929724186658859,0.0060553923,0.50184655,0.4562668,0.12257739
84992,-0.0053241253,0.0030909868655726314,-0.006284052040427923,0.1858181618154049,0.5406793802976608,0.0020353869,0.43353412,0.38308495,0.10010117
85504,0.05844885,0.0025176728959195316,-0.0030268520349636674,0.2791404016315937,0.46027060225605965,-0.0041131154,0.5283576,0.5035181,0.08167478
86016,-0.014404893,0.00015343347331508994,-0.0038985752034932375,0.2592777069658041,0.3830796927213669,0.059523914,0.50971115,0.44769174,0.08264231
86528,0.014773428,-0.0022475700243376195,-0.002255323459394276,0.33011234924197197,0.4754420891404152,0.0135588385,0.5764619,0.5246881,0.07913334
87040,0.02124077,-0.00024043041048571467,-0.0020023623947054148,0.2549877557903528,0.4273949936032295,-0.012532525,0.5069225,0.52829945,0.11488257
87552,-0.0017926693,0.0005645833443850279,-0.0010458807228133082,0.2833629585802555,0.4205850921571255,-0.035353996,0.5378159,0.5336797,0.11550435
88064,0.0517146,0.002464127028360963,-0.0034930167021229863,0.2584116104990244,0.4733314737677574,-0.036894254,0.5081218,0.570869,0.08161107
88576,0.024667263,-0.0012289374135434628,-0.0033866995945572853,0.21124699339270592,0.4758363403379917,0.018797811,0.4640099,0.42531642,0.14149016
89088,0.00046759844,0.0004246410680934787,-0.002954527910333127,0.28010663762688637,0.4210806004703045,0.08529877,0.5268315,0.400624,0.12162733
89600,0.020017266,0.0018323257099837065,-0.0015826852759346366,0.2791225463151932,0.39075158536434174,0.059048653,0.5286253,0.4229312,0.10005576
90112,-0.024470568,0.0037962987553328276,-0.004490621155127883,0.31598538905382156,0.4036359414458275,-0.030114975,0.56499994,0.5118165,0.11543175
90624,0.032667935,0.0016559880459681153,-0.0019619757076725364,0.33094586059451103,0.4331672228872776,0.044840902,0.576212,0.46579015,0.09291126
91136,-0.0034199953,0.0017303571221418679,-0.0030847121961414814,0.30993980541825294,0.3628796450793743,-0.063214004,0.55704045,0.5672225,0.07288043
91648,0.040357947,0.0016079060733318329,-0.006040859268978238,0.253334429115057,0.46999193355441093,0.0026390105,0.5051657,0.5438467,0.052192893
92160,0.025921285,0.0013099146890453994,-0.0017586166504770517,0.26125701889395714,0.4059861786663532,0.009585484,0.5124313,0.533242,0.08300378
92672,0.017884433,0.0022676385706290603,-0.003403172129765153,0.2580640334635973,0.37636489048600197,0.0051724184,0.5090088,0.48890096,0.088945545
93184,0.048422515,0.00043133163126185536,-0.002208903548307717,0.22073747776448727,0.3826572149991989,-0.007664144,0.47558677,0.4799441,0.09407057
93696,-0.050203204,0.0019270621705800295,-0.003182932792697102,0.2780678831040859,0.4203709326684475,-0.07790388,0.5289932,0.5680249,0.118130095
94208,0.031597257,0.003896850917953998,-0.004488401347771287,0.1940223053097725,0.4124804250895977,-0.01651855,0.4415808,0.4263547,0.14999548
94720,0.010580003,0.0011444275733083487,-0.0035321207251399755,0.3188015855848789,0.43578358367085457,0.067439415,0.5642036,0.48733473,0.107965834
95232,-0.009421825,0.001043546712026,-0.0024267607368528843,0.2840503379702568,0.3873608000576496,-0.0032811314,0.53793484,0.5196705,0.105171934
95744,0.055879414,0.0022568549611605704,-0.0010427956003695726,0.24349050782620907,0.4172465018928051,0.003717389,0.4950975,0.55019504,0.08525506
96256,0.041040897,-0.0021773543558083475,-0.0022892095148563385,0.308065440505743,0.4444685988128185,-0.08189571,0.5521026,0.6392422,0.10846005
96768,0.0012229085,0.00271622056607157,-0.0022715029772371054,0.24446425214409828,0.389142531901598,0.02343104,0.4991044,0.4603181,0.116892755
97280,-0.016574264,0.00011582253500819206,-0.002320726402103901,0.30164696648716927,0.42689382284879684,0.035761345,0.55091655,0.5146265,0.098769635
97792,-0.06280553,0.0007178385276347399,-0.0024842550046741962,0.24751238711178303,0.43792638182640076,0.008684922,0.5026161,0.49402925,0.11510086
