update,explained_variance,approx_kl,policy_loss,value_loss,entropy,adv_mean,adv_std,value_mean,value_std
21504,-0.20409727,0.0028982361254747957,-0.005107938079163432,0.006433499656850472,1.0143980383872986,-0.11957548,0.036034897,-0.19288473,0.020854488
22016,0.08657062,0.015091481036506593,-0.012075028149411082,0.019472971791401505,1.1046261936426163,-0.03780837,0.14368203,-0.30576476,0.05538079
22528,0.019398212,0.0014142521540634334,-0.005293570691719651,0.036465253215283155,1.1165530532598495,-0.00937067,0.19314305,-0.34357792,0.025475126
23040,-0.30560553,0.0002912661002483219,-0.0035519239027053118,0.006136691648862325,1.1537253558635712,-0.11967025,0.02878147,-0.20296119,0.015544501
23552,-0.27979589,0.01345081947511062,-0.0172812178498134,0.021085872082039714,1.0027988776564598,-0.06811685,0.14805654,-0.11783757,0.12186077
24064,0.3499552,0.0014104468864388764,-0.0025821536546573043,0.00856275629485026,0.9511050879955292,-0.07430194,0.07785369,-0.21108739,0.050240986
24576,-0.36447728,0.005357309972168878,-0.003948748926632106,0.006838873843662441,0.8797107711434364,-0.12110165,0.034150403,-0.20242515,0.020485966
25088,0.070062935,0.01297527615679428,-0.009144194074906409,0.02000631717965007,0.9580785632133484,-0.042374022,0.13443998,-0.2923303,0.028655423
25600,0.012318671,0.002399410237558186,-0.0034780404530465603,0.01478018332272768,0.8249193206429482,-0.019561427,0.12163345,-0.46180367,0.009035881
26112,-1.4780345,0.008539758418919519,-0.0049299984239041805,0.003957552318752278,0.8890834003686905,-0.09363452,0.026867475,-0.4036876,0.02082597
26624,-0.31460905,0.00546227500308305,-0.0036251298151910305,0.015100172022357583,0.9269344061613083,-0.026007373,0.13364448,-0.44319028,0.054897685
27136,0.037896752,0.012098551902454346,-0.010864070616662502,0.016149403410963714,0.9733446910977364,-0.021463595,0.12664673,-0.5735482,0.028078014
27648,-1.0076575,0.007038806943455711,-0.010400051600299776,0.02926255320198834,0.9765622615814209,-0.07043013,0.20363064,-0.083398685,0.19468102
28160,-0.036739945,0.004901820298982784,-0.011351559311151505,0.021038553910329938,0.9691483899950981,-0.071511805,0.13544452,-0.1328345,0.028566588
28672,0.41988516,0.005757111182902008,-0.006563123315572739,0.00708490535907913,0.9590546488761902,-0.123862386,0.03217605,-0.0974042,0.03467674
29184,-0.036733508,0.008265696582384408,-0.011665568919852376,0.030240425374358892,0.8753781914710999,-0.090058446,0.16924892,-0.0658008,0.06761335
29696,0.03292948,0.005200187617447227,-0.010486118495464325,0.01732488675042987,0.8011591956019402,-0.070913,0.12669578,-0.16908364,0.020604657
30208,-0.0064940453,0.001343786105280742,-0.009623298072256148,0.013259291066788137,0.719048947095871,-0.124962635,0.085179314,-0.21924473,0.06394336
30720,0.23848706,0.007854476163629442,-0.022430104203522205,0.04799693077802658,0.765259861946106,-0.044731192,0.22513685,-0.19423887,0.13806352
31232,0.16354823,0.004078602039953694,-0.012456875178031623,0.012595691659953445,0.823281317949295,-0.06785228,0.104867615,-0.22486167,0.10605053
31744,0.1571173,0.004119792400160804,-0.01195588440168649,0.01656134275253862,0.7574982866644859,-0.042391535,0.12732811,-0.39531344,0.051386956
32256,0.07113087,0.015329572051996365,-0.013342705322429538,0.03878980129957199,0.7107800096273422,-0.0005694479,0.19960782,-0.3264869,0.13931274
